service_id,venue_id,venue_name,service_name,normalized_service_name,service_category,description,duration_minutes,price,currency,price_raw,price_type,tax_service_status,couple_price,per_person,booking_url,source_url,date_verified,confidence
obs-5aa0145e7f-s8,obs-5aa0145e7f,Taman Air Spa,Moringa Recharge,Other,Other,"Utilizing the 'miracle tree' (Moringa), this treatment is packed with antioxidants to detoxify the skin and body.",120,850000,IDR,"IDR 850,000",FIXED,,,true,https://wa.me/628113882224,https://tamanairspa.com/taman-air-spa-price-list,2026-08-25T06:22:51+00:00,high
obs-5aa0145e7f-s9,obs-5aa0145e7f,Taman Air Spa,Honeymoon Spa Treatment,Other,Other,"A 150-minute journey designed for lovers with a soothing foot ritual, a full-body Balinese massage, and a choice of either Water Lily Body Scrub or Face Acupressure, finishing with a Flower Bubble Bath.",150,2085000,IDR,"IDR 2,085,000",FROM,,true,,https://wa.me/628113882224,https://tamanairspa.com/taman-air-spa-price-list,2026-08-25T06:22:51+00:00,high
obs-5aa0145e7f-s10,obs-5aa0145e7f,Taman Air Spa,Couple Wine Spa,Couple Massage,Couple Massage,"A decadent experience utilizing the antioxidant properties of grapes, including a wine body mask and wine beauty therapy, with a glass of wine while soaking in the Jacuzzi.",,2100000,IDR,"IDR 2,100,000+",FROM,,true,,https://wa.me/628113882224,https://tamanairspa.com/taman-air-spa-price-list,2026-08-25T06:22:51+00:00,medium
obs-5aa0145e7f-s11,obs-5aa0145e7f,Taman Air Spa,Organic Water Lily Facial,Facial,Facial,Great for soothing sun-exposed skin.,,,,,,,,,https://wa.me/628113882224,https://tamanairspa.com/taman-air-spa-price-list,2026-08-25T06:22:51+00:00,medium
obs-5aa0145e7f-s12,obs-5aa0145e7f,Taman Air Spa,Hibiscus Glowing Facial,Facial,Facial,Uses natural AHAs in hibiscus to gently exfoliate and leave the skin radiant.,,,,,,,,,https://wa.me/628113882224,https://tamanairspa.com/taman-air-spa-price-list,2026-08-25T06:22:51+00:00,medium
obs-5aa0145e7f-s13,obs-5aa0145e7f,Taman Air Spa,Anti-Aging & Inner Beauty Facial,Anti-aging Facial,Anti-aging Facial,A 60-minute session designed to firm the skin and promote a youthful glow.,60,290000,IDR,"IDR 290,000",FIXED,,,true,https://wa.me/628113882224,https://tamanairspa.com/taman-air-spa-price-list,2026-08-25T06:22:51+00:00,high
obs-5aa0145e7f-s14,obs-5aa0145e7f,Taman Air Spa,Organic Water Lily Spa Treatment,Other,Other,,150,,,,,,,,https://wa.me/628113882224,https://tamanairspa.com/,2026-08-25T06:22:51+00:00,medium
obs-5aa0145e7f-s15,obs-5aa0145e7f,Taman Air Spa,Organic Moringa Spa Treatment,Other,Other,,120,,,,,,,,https://wa.me/628113882224,https://tamanairspa.com/,2026-08-25T06:22:51+00:00,medium
obs-5aa0145e7f-s16,obs-5aa0145e7f,Taman Air Spa,Organic Avocado Spa Treatment,Other,Other,,150,,,,,,,,https://wa.me/628113882224,https://tamanairspa.com/,2026-08-25T06:22:51+00:00,medium
obs-5aa0145e7f-s17,obs-5aa0145e7f,Taman Air Spa,Couple Honeymoon Spa,Couple Massage,Couple Massage,"Enjoy special treatment to promote intimacy, love, and body recovery.",150,,,,,,true,,https://wa.me/628113882224,https://tamanairspa.com/,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s1,obs-aa7c1d3452,Jimbaran Puri Spa,Energy Healing,Energy Healing,Energy Healing,Price (subject to a 21% tax and service charge),90,2000000,IDR,"IDR 2,000,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s2,obs-aa7c1d3452,Jimbaran Puri Spa,Chakra Singing Bowl Meridian Massage,Traditional Massage,Traditional Massage,Price (subject to a 21% tax and service charge),60,1500000,IDR,"IDR 1,500,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s3,obs-aa7c1d3452,Jimbaran Puri Spa,Balancing Energy,Other,Other,Price (subject to a 21% tax and service charge),40,1000000,IDR,"IDR 1,000,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s4,obs-aa7c1d3452,Jimbaran Puri Spa,Traditional Biokos Facial,Facial,Facial,Price (subject to a 21% tax and service charge),60,800000,IDR,"IDR 800,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s5,obs-aa7c1d3452,Jimbaran Puri Spa,"M3 (Madu, Muka, Mudra)",Other,Other,Price (subject to a 21% tax and service charge),60,1000000,IDR,"IDR 1,000,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s6,obs-aa7c1d3452,Jimbaran Puri Spa,Traditional Fruits Facial,Facial,Facial,Price (subject to a 21% tax and service charge),60,800000,IDR,"IDR 800,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s7,obs-aa7c1d3452,Jimbaran Puri Spa,Best of Ayurveda,Other,Other,Price (subject to a 21% tax and service charge),90,1500000,IDR,"IDR 1,500,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s8,obs-aa7c1d3452,Jimbaran Puri Spa,Shirodara,Shirodhara,Shirodhara,Price (subject to a 21% tax and service charge),60,1000000,IDR,"IDR 1,000,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s9,obs-aa7c1d3452,Jimbaran Puri Spa,Abhyanga,Abhyanga,Abhyanga,Price (subject to a 21% tax and service charge),60,1000000,IDR,"IDR 1,000,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s10,obs-aa7c1d3452,Jimbaran Puri Spa,Balinese Massage,Balinese Massage,Balinese Massage,Price (subject to a 21% tax and service charge),60,1000000,IDR,"IDR 1,000,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s11,obs-aa7c1d3452,Jimbaran Puri Spa,Warm Stone Massage,Hot Stone,Hot Stone,Price (subject to a 21% tax and service charge),75,1250000,IDR,"IDR 1,250,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s12,obs-aa7c1d3452,Jimbaran Puri Spa,Warm Jamu Massage,Traditional Massage,Traditional Massage,Price (subject to a 21% tax and service charge),90,1500000,IDR,"IDR 1,500,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s13,obs-aa7c1d3452,Jimbaran Puri Spa,Chocolate Scrub,Body Scrub,Body Scrub,Price (subject to a 21% tax and service charge),30,500000,IDR,"IDR 500,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s14,obs-aa7c1d3452,Jimbaran Puri Spa,Coconut Scrub,Body Scrub,Body Scrub,Price (subject to a 21% tax and service charge),30,500000,IDR,"IDR 500,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s15,obs-aa7c1d3452,Jimbaran Puri Spa,Balinese Coffee Scrub,Body Scrub,Body Scrub,Price (subject to a 21% tax and service charge),30,500000,IDR,"IDR 500,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s16,obs-aa7c1d3452,Jimbaran Puri Spa,Manicure or pedicure,Manicure,Manicure,Price (subject to a 21% tax and service charge),60,550000,IDR,"IDR 550,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s17,obs-aa7c1d3452,Jimbaran Puri Spa,For Men: Lanang Balinese Massage,Balinese Massage,Balinese Massage,Price (subject to a 21% tax and service charge),75,1250000,IDR,"IDR 1,250,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s18,obs-aa7c1d3452,Jimbaran Puri Spa,Couple’s Treatment: Ratih Kamajaya,Couple Massage,Couple Massage,Price (subject to a 21% tax and service charge),90,2500000,IDR,"IDR 2,500,000",FIXED,,true,,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s19,obs-aa7c1d3452,Jimbaran Puri Spa,Prenatal Massage,Pregnancy Massage,Pregnancy Massage,Price (subject to a 21% tax and service charge),60,1000000,IDR,"IDR 1,000,000",FIXED,,,true,,https://www.belmond.com/en/hotels/asia/indonesia/jimbaran-puri-bali/wellness?srsltid=AfmBOor2D9uIgoVdKJpOpU0RIX6r9-DCv5JrA-3KAEKFIPywRXvNk1UC,2026-08-25T06:22:51+00:00,high
obs-aa7c1d3452-s20,obs-aa7c1d3452,Jimbaran Puri Spa,Willka Massage,Traditional Massage,Traditional Massage,"Our special freestyle massage combines three techniques in one therapy: Swedish, deep tissue and digitopressure.",60,,,$115,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s21,obs-aa7c1d3452,Jimbaran Puri Spa,Willka Massage,Traditional Massage,Traditional Massage,"Our special freestyle massage combines three techniques in one therapy: Swedish, deep tissue and digitopressure.",90,,,$172,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s22,obs-aa7c1d3452,Jimbaran Puri Spa,Deep Tissue,Deep Tissue,Deep Tissue,"If you prefer a strong, powerful massage, this is the treatment for you.",60,,,$120,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s23,obs-aa7c1d3452,Jimbaran Puri Spa,Deep Tissue,Deep Tissue,Deep Tissue,"If you prefer a strong, powerful massage, this is the treatment for you.",90,,,$180,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s24,obs-aa7c1d3452,Jimbaran Puri Spa,Relaxing Massage,Traditional Massage,Traditional Massage,"Prepare to let yourself drift away with this gentle, caressing massage.",60,,,$100,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s25,obs-aa7c1d3452,Jimbaran Puri Spa,Relaxing Massage,Traditional Massage,Traditional Massage,"Prepare to let yourself drift away with this gentle, caressing massage.",90,,,$150,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s26,obs-aa7c1d3452,Jimbaran Puri Spa,Hot Stones,Hot Stone,Hot Stone,"Smooth, hot lava stones are used to warm and release areas of tension.",70,,,$130,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s27,obs-aa7c1d3452,Jimbaran Puri Spa,Hot Stones,Hot Stone,Hot Stone,"Smooth, hot lava stones are used to warm and release areas of tension.",90,,,$180,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s28,obs-aa7c1d3452,Jimbaran Puri Spa,Reflexology,Reflexology,Reflexology,Our special foot treatment begins with an exfoliation using herbal-infused Maras salt.,30,,,$60,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s29,obs-aa7c1d3452,Jimbaran Puri Spa,Reflexology,Reflexology,Reflexology,Our special foot treatment begins with an exfoliation using herbal-infused Maras salt.,60,,,$120,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s30,obs-aa7c1d3452,Jimbaran Puri Spa,30 Magic Minutes,Other,Other,Let us target specific areas that need attention.,30,,,$60,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s31,obs-aa7c1d3452,Jimbaran Puri Spa,Body Scrubs,Body Scrub,Body Scrub,Maras salt is one of nature’s best exfoliators.,30,,,$62,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s32,obs-aa7c1d3452,Jimbaran Puri Spa,Body Wraps,Body Wrap,Body Wrap,"Sweet, tasty and harmlessly addictive, this rich, creamy body wrap nourishes the skin.",30,,,$62,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s33,obs-aa7c1d3452,Jimbaran Puri Spa,Repairing Facials,Facial,Facial,"An intense treatment for your skin, this facial helps regenerate and revitalize your complexion.",60,,,$120,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s34,obs-aa7c1d3452,Jimbaran Puri Spa,Hydrating Facial,Hydrating Facial,Hydrating Facial,This advanced treatment helps restore and maintain optimum levels of skin hydration.,60,,,$115,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s35,obs-aa7c1d3452,Jimbaran Puri Spa,Indulgent Experience,Other,Other,Combine a body scrub with a coca leaf wrap and the massage of your choice for relaxation.,120,,,$220,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s36,obs-aa7c1d3452,Jimbaran Puri Spa,Mayu Willka for Couples,Couple Massage,Couple Massage,"Enjoy a body scrub, massage session and hydrating facial with your loved one.",180,,,$500,,,true,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-aa7c1d3452-s37,obs-aa7c1d3452,Jimbaran Puri Spa,Yoga,Yoga,Yoga,Start the day with a yoga session in our beautiful garden.,60,,,$90,,,,,,https://pdfs.belmond.com/RSG-Spa_Menu_Mayu_Willka.pdf,2026-08-25T06:22:51+00:00,medium
obs-82c92aef18-s1,obs-82c92aef18,Santhika Retreat Center,Foot Reflexology Massage,Reflexology,Reflexology,,30,,,,,,,,https://www.santhikaretreatcenter.com/spa-booking,https://www.santhikaretreatcenter.com/spa-bali?srsltid=AfmBOoqAFKqsR1J8jfOY3rldkJKNQgO2DSZ3v2RlJeLQiwB2ubQrHL-Y,2026-08-25T06:22:51+00:00,medium
obs-82c92aef18-s2,obs-82c92aef18,Santhika Retreat Center,Back and shoulders Massage,Neck & Shoulder,Neck & Shoulder,,30,,,,,,,,https://www.santhikaretreatcenter.com/spa-booking,https://www.santhikaretreatcenter.com/spa-bali?srsltid=AfmBOoqAFKqsR1J8jfOY3rldkJKNQgO2DSZ3v2RlJeLQiwB2ubQrHL-Y,2026-08-25T06:22:51+00:00,medium
obs-82c92aef18-s3,obs-82c92aef18,Santhika Retreat Center,Feet & Legs Massage,Traditional Massage,Traditional Massage,,30,,,,,,,,https://www.santhikaretreatcenter.com/spa-booking,https://www.santhikaretreatcenter.com/spa-bali?srsltid=AfmBOoqAFKqsR1J8jfOY3rldkJKNQgO2DSZ3v2RlJeLQiwB2ubQrHL-Y,2026-08-25T06:22:51+00:00,medium
obs-82c92aef18-s4,obs-82c92aef18,Santhika Retreat Center,Head & Face Massage,Head Massage,Head Massage,,30,,,,,,,,https://www.santhikaretreatcenter.com/spa-booking,https://www.santhikaretreatcenter.com/spa-bali?srsltid=AfmBOoqAFKqsR1J8jfOY3rldkJKNQgO2DSZ3v2RlJeLQiwB2ubQrHL-Y,2026-08-25T06:22:51+00:00,medium
obs-82c92aef18-s5,obs-82c92aef18,Santhika Retreat Center,Full Body Scrub,Body Scrub,Body Scrub,,30,,,,,,,,https://www.santhikaretreatcenter.com/spa-booking,https://www.santhikaretreatcenter.com/spa-bali?srsltid=AfmBOoqAFKqsR1J8jfOY3rldkJKNQgO2DSZ3v2RlJeLQiwB2ubQrHL-Y,2026-08-25T06:22:51+00:00,medium
obs-82c92aef18-s6,obs-82c92aef18,Santhika Retreat Center,Full Body Balinese Massage,Balinese Massage,Balinese Massage,,60,,,,,,,,https://www.santhikaretreatcenter.com/spa-booking,https://www.santhikaretreatcenter.com/spa-bali?srsltid=AfmBOoqAFKqsR1J8jfOY3rldkJKNQgO2DSZ3v2RlJeLQiwB2ubQrHL-Y,2026-08-25T06:22:51+00:00,medium
obs-82c92aef18-s7,obs-82c92aef18,Santhika Retreat Center,Full Body Balinese Massage with Essential Oils,Balinese Massage,Balinese Massage,,60,,,,,,,,https://www.santhikaretreatcenter.com/spa-booking,https://www.santhikaretreatcenter.com/spa-bali?srsltid=AfmBOoqAFKqsR1J8jfOY3rldkJKNQgO2DSZ3v2RlJeLQiwB2ubQrHL-Y,2026-08-25T06:22:51+00:00,medium
obs-82c92aef18-s8,obs-82c92aef18,Santhika Retreat Center,Lomi-lomi Massage,Lomi Lomi,Lomi Lomi,,60,,,,,,,,https://www.santhikaretreatcenter.com/spa-booking,https://www.santhikaretreatcenter.com/spa-bali?srsltid=AfmBOoqAFKqsR1J8jfOY3rldkJKNQgO2DSZ3v2RlJeLQiwB2ubQrHL-Y,2026-08-25T06:22:51+00:00,medium
obs-82c92aef18-s9,obs-82c92aef18,Santhika Retreat Center,Shiatsu Massage,Shiatsu,Shiatsu,,60,,,,,,,,https://www.santhikaretreatcenter.com/spa-booking,https://www.santhikaretreatcenter.com/spa-bali?srsltid=AfmBOoqAFKqsR1J8jfOY3rldkJKNQgO2DSZ3v2RlJeLQiwB2ubQrHL-Y,2026-08-25T06:22:51+00:00,medium
